title,Course,level,Duration_Total,RedPercent,Density_av,Density_high20,Density_low20,Density_max,Density_min,SeenVel_rootav,SeenVel_change,SeenVel_change_time,ComplexWeighyDiff
KAGEKIYO,Oni,9,150.45983484671953,0.7281045751633987,5.238457814391714,6.376656763592008,3.7368579958684345,8.666666666666666,0.1672176817821996,130.00396961655036,0.021965910661117194,0.5539761360259644,3.787381170214533
Kamikaze Remix,Oni,10,124.4747299273216,0.5359565807327001,6.376824597330653,8.924088770720887,3.249061445650809,10.614,0.5851851851851851,133.51297395178597,0.3025141269536096,0.15795878060881288,4.466994513534511
KARMA,Oni,10,143.99997981930116,0.5730593607305936,6.2980897706368175,8.133533075222404,4.678580972473064,14.5,0.6041666666666666,153.95201677537986,0.020959217027690435,0.17559091496067314,4.24992887386092
No Way Back ,oni,10,153.41346449469359,0.6199158485273493,4.832442025259868,7.194365936482388,2.3415624981947394,16.52291666666667,0.11731616809509313,157.84857999228558,0.00609655932531461,0.4740407665626394,5.3129370187091585
No Way Back,Oni,9,153.41346449469313,0.5839311334289814,5.039201360266171,6.951128400903173,3.275050881194764,10.663333333333332,0.2936519738295906,157.84857999228606,0.00609655932531461,0.4740407665626394,4.183448980544608
relations,Oni,8,126.76056338027975,0.6776859504132231,4.972057971014571,5.926956521739223,3.663188405797159,9.466666666666667,0.47333333333333366,142.000000000001,0,0,3.5276314403220104
Ridge Racer,Oni,10,154.66572284340842,0.5444915254237288,6.532508108744865,7.239099653911329,5.888262876387205,9.345333333333334,1.1681666666666666,139.65612366626758,0.004748333431265905,0.20573230956500568,4.233584060944558
Ridge Racer,Oni,10,154.66572284340887,0.5866302864938608,5.070833441782848,5.437983950545814,4.294968215717713,9.345333333333334,1.1681666666666666,139.6561236662672,0.004748333431265905,0.2057323095650056,3.7399723524893105
Ç‡Ç∂Ç“Ç¡ÇΩÇÒÉÅÉhÉåÅ[,Oni,7,132.85714285714096,0.4952638700947226,5.716182572614188,6.5449515905948354,4.53112033195027,11.2,0.9333333333333333,168.00000000000003,0,0,3.885270748221299
ÉGÅ[ÉWÉF?ÉgñÈÇ?Ç≠,Oni,8,118.98876404494307,0.6672185430463576,5.170231213872866,6.559248554913338,3.3868015414258412,11.866666666666667,0.3490196078431367,178.00000000000028,0,0,4.026305504089774
ÉIÅ[ÉoÅ[É}ÉXÉ^Å[,Oni,8,124.04494382022213,0.5867620751341681,4.716239316239412,5.700327255727093,3.162225338943497,11.866666666666667,0.3296296296296294,178.00000000000003,0,0,4.158916477367848
ÉIÅ[ÉoÅ[É}ÉXÉ^Å[,Oni,8,124.04494382022213,0.5867620751341681,4.716239316239412,5.700327255727093,3.162225338943497,11.866666666666667,0.3296296296296294,178.00000000000003,0,0,4.158916477367848
ÉXÅ[ÉpÅ[É}ÉäÉIÉuÉâÉUÅ[ÉY,Oni,8,142.97263937219336,0.6060100166944908,4.510098957659882,6.146706773399337,3.544726605518636,15.027000000000001,0.45528512306686986,126.36301203528747,0.251600576510278,0.08950209752520308,3.5719013283240906
É\ÉEÉãÉLÉÉÉäÉoÅ[áU,Oni,7,103.96856606802272,0.5966029723991507,4.738392439939619,5.696152613969967,3.3773648242122816,10.0,0.833333333333333,150.04575226678674,0.006518454076245295,0.1968699633593997,3.560256473347109
ÉÅÉ^ÉãÉzÅ[ÉN BGM1,Oni,10,126.85154975530375,0.5594771241830065,6.3425243770313156,8.882854821234957,4.856514084506963,15.324999999999998,0.2736607142857146,153.24999999999875,0,0,5.388439861818729
èòã»IX ÅuÉhÉâÉSÉìÉNÉGÉXÉgIXÅvÇÊÇË,Oni,3,116.4244254388374,0.7192118226600985,2.0515373389462086,3.5226290724070615,1.129047779617648,8.810851999999999,0.1598214130924889,114.48967041002294,0.011977489622772897,0.5206607752269755,2.307554559709932
æ‘∞´°IT3∞Í®æ≠x~GDI mix~,Oni,8,131.83098591549154,0.7821612349914236,4.64553119730191,5.946599213041104,2.8336143901068347,14.2,0.1763975155279498,134.90000000000114,0,0,3.5062395173028986
ïâÇØå¢ï‘è„ feat.äIÉvÉäÉìÉX,Oni,9,93.33333333333395,0.4547169811320755,6.012990527740147,7.331529093369366,4.433017591339617,12.600000000000001,0.3230769230769229,139.15375661026752,0.5,0.021283783783783795,4.392140591653256
≈]™´¬y§H3,oni,7,186.6187311351649,0.6357927786499215,3.511559990814014,5.438500929169503,2.3189547109149147,9.951333333333334,0.1096681301762471,132.34875393207534,0.012522616769879091,0.7067181131236924,3.7170534022952246
ÉL??ÉL??,Oni,9,123.99999999999885,0.5253256150506512,5.718232044198949,6.961325966850895,4.848066298342587,12.0,0.6000000000000002,180.0,0,0,4.332449303919178
Black Rose Apostle,Oni,10,114.4117647058835,0.566120218579235,8.596403872752322,11.004149377593235,5.360995850622346,13.6,0.6799999999999999,174.68621781102235,0.681792830507429,0.17757388642224664,5.096525641605226
Black Rose Apostle,Oni,10,114.41176470588316,0.6997716894977168,8.229598893499242,9.687413554633393,6.677731673582241,13.6,0.4000000000000001,198.23629315272362,1.6020231267081972,0.11735912727870679,4.926535321648223
DON'T CUT,Oni,10,127.0588235294142,0.5994694960212201,6.121951219512072,7.642276422764073,4.837398373983643,11.333333333333332,0.17171717171717185,170.0000000000009,0,0,4.613340448753203
DON'T CUT,Oni,9,127.05882352941315,0.7386363636363636,5.715447154471478,7.235772357723493,4.5934959349592965,11.333333333333332,0.4358974358974368,169.9999999999996,0,0,4.059211730358076
EkiBEN2000,Oni,10,127.42268041236862,0.5148401826484018,7.153392330383613,9.113282061941554,5.645395967574413,12.933333333333334,0.19897435897435897,215.53182670536168,0.22583244805319103,0.5227314042379815,4.9073386459841295
LOVEêÌ!!,Oni,9,122.66666666666536,0.5795795795795796,5.816326530612306,7.175792507204689,3.371757925072083,12.0,0.3529411764705883,179.99999999999974,0,0,4.506453141227061
mint tears,Oni,10,108.5106382978732,0.5464052287581699,7.394182754182702,8.516859716859656,5.468211068211029,18.8,1.0444444444444447,188.00000000000028,0,0,4.887498736086873
Mulberry,Oni,7,112.94117647058972,0.45588235294117646,4.978964401294433,7.0145631067960235,3.71359223300966,11.333333333333332,0.31481481481481527,169.99999999999937,0,0,4.029510842972202
NECOLOGY,Oni,9,139.19999999999695,0.5548780487804879,4.977203647416529,5.8130699088147235,3.419452887538073,10.0,0.5555555555555556,150.00000000000003,0,0,4.032533963155944
Rotter Tarmination,Oni,10,115.20000000000152,0.5790031813361611,8.92679459843629,9.723160027008646,7.562457798784502,20.0,0.8333333333333334,223.68342144227128,1.5198420997897464,0.12148901534752046,5.056322748832267
